HS코드,MTI코드
8486304090,736100
8486305010,736100
8486305011,736100
8486305019,736100
8486305020,736100
8486305031,736100
8486305032,736100
8486305039,736100
8486305041,736100
8486305042,736100
8486305049,736100
8486305051,736100
8486305052,736100
8486305059,736100
8486306010,736100
8486306020,736100
8486306030,736100
8486306090,736100
8486307000,736100
8486308000,736100
8486309010,736100
8486309020,736100
8486309090,736100
8486903010,736200
8486903020,736200
8486903030,736200
8486903040,736200
8486903050,736200
8486903060,736200
8486903090,736200
8703217000,741150
8703218000,741150
8703227000,741150
8703228000,741150
8703231010,741160
8703231020,741160
8703239010,741160
8703239020,741160
8703241010,741160
8703241020,741160
8703249010,741160
8703249020,741160
8703317000,741170
8703318000,741170
8703321010,741170
8703321020,741170
8703329010,741170
8703329020,741170
8703337000,741180
8703338000,741180
8703101000,741190
8703102000,741190
8703109000,741190
8703900000,741190
8703907000,741190
8703909000,741190
8702401000,741210
8702402000,741210
8704601010,741210
8704601020,741210
8704609010,741210
8704609020,741210
8704609090,741210
8702201000,741220
8702202000,741220
8702301000,741220
8702302000,741220
8704411010,741220
8704411020,741220
8704419010,741220
8704419020,741220
8704419090,741220
8704421010,741220
8704421020,741220
8704429010,741220
8704429020,741220
8704429090,741220
8704431010,741220
8704431020,741220
8704439010,741220
8704439020,741220
8704439090,741220
8704511010,741220
8704511020,741220
8704519010,741220
8704519020,741220
8704519090,741220
8704521010,741220
8704521020,741220
8704529010,741220
8704529020,741220
8704529090,741220
8702101010,741290
8702101020,741290
8702102010,741290
8702102020,741290
8702103010,741290
8702103020,741290
8702901010,741290
8702901020,741290
8702902010,741290
8702902020,741290
8702903010,741290
8702903020,741290
8704100000,741290
8704211010,741290
8704211020,741290
8704219010,741290
8704219020,741290
8704219090,741290
8704221011,741290
8704221012,741290
8704221091,741290
8704221092,741290
8704229010,741290
8704229020,741290
8704229090,741290
8704231010,741290
8704231020,741290
8704239010,741290
8704239020,741290
8704239090,741290
8704311010,741290
8704311020,741290
8704319010,741290
8704319020,741290
8704319090,741290
8704321010,741290
8704321020,741290
8704329010,741290
8704329020,741290
8704329090,741290
8704901010,741290
8704901020,741290
8704909010,741290
8704909020,741290
8704909090,741290
8705101000,741300
8705102000,741300
8705109000,741300
8705200000,741300
8705300000,741300
8705400000,741300
8705901010,741300
8705901090,741300
8705909010,741300
8705909020,741300
8705909030,741300
8705909040,741300
8705909050,741300
8705909060,741300
8705909070,741300
8705909090,741300
8703801000,741400
8703802000,741400
8703401000,741910
8703402000,741910
8703501000,741910
8703502000,741910
8703601000,741910
8703602000,741910
8703701000,741910
8703702000,741910
8427901000,741990
8427909000,741990
8701201000,741990
8701202000,741990
8701211000,741990
8701212000,741990
8701221000,741990
8701222000,741990
8701231000,741990
8701232000,741990
8701241000,741990
8701242000,741990
8701291000,741990
8701292000,741990
8701300000,741990
8701901010,741990
8701901020,741990
8701911010,741990
8701911020,741990
8701919000,741990
8701921010,741990
8701921020,741990
8701929000,741990
8701931010,741990
8701931020,741990
8701939000,741990
8701941010,741990
8701941020,741990
8701949000,741990
8701951010,741990
8701951020,741990
8701959000,741990
8709110000,741990
8709190000,741990
8716100000,741990
8716310000,741990
8716390000,741990
8716400000,741990
8716801000,741990
8716802000,741990
8716803000,741990
8716809000,741990
7320101000,742000
7320201000,742000
8409992000,742000
8409997000,742000
8413304000,742000
8421231000,742000
8421311000,742000
8479899091,742000
8479901030,742000
8483109010,742000
8483409040,742000
8483409041,742000
8484101000,742000
8487901000,742000
8511109000,742000
8511209000,742000
8511309000,742000
8511409000,742000
8511509000,742000
8511809000,742000
8511909000,742000
8512300000,742000
8512400000,742000
8512900000,742000
8706001000,742000
8706001010,742000
8706001090,742000
8706002000,742000
8706003000,742000
8706004000,742000
8706005000,742000
8707100000,742000
8707901000,742000
8707901010,742000
8707901090,742000
8707902000,742000
8707903000,742000
8707904000,742000
8708100000,742000
8708210000,742000
8708220000,742000
8708290000,742000
8708301000,742000
8708302000,742000
8708303000,742000
8708309000,742000
8708400000,742000
8708501000,742000
8708502000,742000
8708700000,742000
8708800000,742000
8708910000,742000
8708920000,742000
8708930000,742000
8708940000,742000
8708951000,742000
8708959000,742000
8708991010,742000
8708991020,742000
8708991030,742000
8708991040,742000
8708991050,742000
8708999000,742000
8709900000,742000
8716901000,742000
8716909000,742000
8408201000,742010
8409911000,742010
8501202000,742130
8501203000,742130
8711101000,743110
8711201000,743110
8711301000,743110
8711401000,743110
8711501000,743110
8711601000,743110
8711901000,743110
8711102000,743190
8540799000,832900
8540810000,832900
8540891000,832900
8540893000,832900
8540899000,832900
8533100000,833110
8533211000,833110
8533219000,833110
8533291000,833110
8533299000,833110
8533310000,833120
8533390000,833120
8533901000,833190
8533909000,833190
8504501010,833200
8504502010,833200
8504502090,833200
8504509010,833200
8504509090,833200
8532210000,833310
8532220000,833310
8532230000,833310
8532240000,833310
8532250000,833310
8532290000,833310
8532300000,833320
8532301000,833320
8532309000,833320
8533401000,833320
8533403000,833320
8533409000,833320
8532901000,833330
8532902000,833330
8532909000,833330
8536410000,833410
8535304000,834110
8536610000,834200
8536691000,834200
8536699000,834200
8536701000,834200
8536702000,834200
8536703010,834200
8536703090,834200
8536901000,834200
8536902000,834200
8536909010,834200
8536909090,834200
8534001000,834300
8534002000,834300
8534009000,834300
8536101000,834400
8536109000,834400
8506101000,835110
8506102000,835110
8506109000,835110
8506300000,835110
8506400000,835110
8506500000,835110
8506600000,835110
8506801000,835110
8506809000,835110
8506900000,835120
8507100000,835210
8507200000,835210
8507300000,835220
8507400000,835220
8507500000,835220
8507600000,835220
8507601000,835220
8507602000,835220
8507603000,835220
8507609000,835220
8507800000,835220
8507802000,835220
8507803000,835220
8507809000,835220
8507901000,835230
8507909000,835230
8548101000,835300
8548102000,835300
8548103000,835300
8548104000,835300
8548104010,835300
8548104020,835300
8548105000,835300
8548106000,835300
8548106010,835300
8548106020,835300
8548107000,835300
8548109000,835300
8473401000,836110
8522909010,836110
8529906022,836110
8529909641,836110
8529909642,836110
8529909921,836110
8531201000,836110
8531201010,836110
8531201090,836110
8538909000,836110
8543909010,836110
8543909019,836110
9013801010,836110
9013801020,836110
9013801030,836110
9013801090,836110
9013801110,836110
9013801120,836110
9013801130,836110
9013801140,836110
9013801190,836110
9013801910,836110
9013801920,836110
9013801930,836110
9013801990,836110
9017909020,836110
8524111000,836110
8524112000,836110
8524113000,836110
8524114000,836110
8524115000,836110
8524119000,836110
8524911000,836110
8524912000,836110
8524913000,836110
8524914000,836110
8524915000,836110
8524919000,836110
8473101000,836120
8517701023,836120
8517703061,836120
8529906023,836120
8529909643,836120
8531801000,836120
8531801010,836120
8531801090,836120
8531909000,836120
8543909011,836120
8905907000,746190
8905908000,746190
8905909000,746190
8906900000,746190
8908001000,746190
8905201000,746200
8905202000,746200
8905209000,746200
8907100000,746200
8907901000,746200
8907902000,746200
8907903000,746200
8907904000,746200
8907905000,746200
8907906000,746200
8907909000,746200
8908009000,746200
8406100000,746310
8406103000,746310
8406109000,746310
8406901000,746310
8411119010,746320
8411129010,746320
8411219010,746320
8411229010,746320
8411819010,746320
8411829010,746320
8407210000,746330
8409912000,746330
8408101000,746340
8408102000,746340
8408103000,746340
8408909010,746340
8409993010,746340
8409993020,746340
8409993030,746340
8409998010,746340
8409998020,746340
8409998030,746340
7316001000,746400
7316002000,746400
8413303000,746400
8426991000,746400
8479899020,746400
8479909070,746400
8487100000,746400
9031801000,746400
8802111000,747110
8802119000,747110
8802121000,747110
8802129000,747110
8802201000,747120
8802202000,747120
8802203000,747120
8802209000,747120
8802301000,747120
8802302000,747120
8802303000,747120
8802309000,747120
8802401000,747120
8802402000,747120
8802403000,747120
8802409000,747120
8801001000,747130
8801001010,747130
8801001020,747130
8801009010,747130
8801009090,747130
8804001000,747140
8804002000,747140
8804009010,747140
8804009020,747140
8806100000,747150
8806210000,747150
8806220000,747150
8806230000,747150
8806240000,747150
8806290000,747150
8806910000,747150
8806920000,747150
8806930000,747150
8806940000,747150
8806990000,747150
8407100000,747210
8409100000,747210
8411111000,747210
8411121000,747210
8411211000,747210
8411221000,747210
8411811000,747210
8411821000,747210
8411911000,747210
8411991000,747210
8807303000,747220
8413301000,747290
8414101000,747290
8414511000,747290
8414591000,747290
8414601000,747290
8414809110,747290
8419501000,747290
8421232000,747290
8421294000,747290
8421312000,747290
8421399030,747290
8483101000,747290
8483201000,747290
8483301000,747290
8483401010,747290
8483401090,747290
8483501000,747290
8483601000,747290
8483901000,747290
8511101000,747290
8511201000,747290
8511301000,747290
8511401000,747290
8511501000,747290
8511801000,747290
8511901000,747290
8803100000,747290
8803200000,747290
8803301000,747290
8803302000,747290
8803901000,747290
8803909000,747290
8805101010,747290
8805101090,747290
8805102010,747290
8805102090,747290
8805109010,747290
8805109090,747290
8805211000,747290
8805211010,747290
8805211090,747290
8805212000,747290
8805212010,747290
8805212090,747290
8805291010,747290
8805291090,747290
8805292000,747290
8805292010,747290
8805292090,747290
8807100000,747290
8807200000,747290
8807301000,747290
8807302000,747290
8807901000,747290
8807909000,747290
9014101010,747290
9014102010,747290
9014901000,747290
9032101020,747290
9032811010,747290
9032812000,747290
9032812010,747290
9032819010,747290
9032891010,747290
9032892010,747290
9032893010,747290
9032894010,747290
9032899010,747290
9032901000,747290
8802601010,748100
8802601090,748100
8802602000,748100
8802603000,748100
8803902000,748200
8807902000,748200
9014200000,748200
7318110000,751100
7318120000,751100
7318130000,751100
7318140000,751100
7318151000,751100
7318152000,751100
7318153000,751100
7318159000,751100
7318160000,751100
7318190000,751100
7318210000,751100
7318220000,751100
7318230000,751100
7318240000,751100
7318290000,751100
8481100000,751200
8481201000,751200
8481202000,751200
8481300000,751200
8481400000,751200
8481801010,751200
8481801020,751200
8481801030,751200
8481801090,751200
8481802000,751200
8481809000,751200
8482101000,751300
8482102000,751300
8482109000,751300
8482200000,751300
8482300000,751300
8482400000,751300
8482500000,751300
8482800000,751300
7320109000,751400
7320202000,751400
7320204000,751400
7320209000,751400
7320901000,751400
7320909000,751400
7419802000,751400
8548009000,836120
8548902010,836120
8548902090,836120
8548909000,836120
8524121000,836120
8524122000,836120
8524123000,836120
8524124000,836120
8524125000,836120
8524129000,836120
8524921000,836120
8524922000,836121
8524923000,836122
8524924000,836123
8524925000,836124
8524929000,836125
8524191000,836130
8524192000,836130
8524193000,836130
8524194000,836130
8524195000,836130
8524199000,836130
8524991000,836130
8524992000,836130
8524993000,836130
8524994000,836130
8524995000,836130
8524999000,836130
8533212000,836200
8533292000,836200
8533402000,836200
8543709020,836200
9024901000,836200
9025900000,836200
9025901100,836200
9025901200,836200
9025901900,836200
9026900000,836200
9026901100,836200
9026901200,836200
7419992000,751400
8483109090,751500
8483209000,751500
8483309000,751500
8483409010,751500
8483409020,751500
8483409030,751500
8483409049,751500
8483409050,751500
8483409090,751500
8483509000,751500
8483609000,751500
7319200000,751900
7319300000,751900
7319309000,751900
7319401000,751900
7319402000,751900
7319409000,751900
7319901010,751900
7319901020,751900
7319901090,751900
7319909000,751900
7419101000,751900
7419102000,751900
8481900000,751900
8481901000,751900
8481909000,751900
8482910000,751900
8482990000,751900
8483909000,751900
8484200000,751900
8487909010,751900
8487909090,751900
8202101000,752110
8202102000,752110
8202109000,752110
8202200000,752110
8202310000,752110
8202391000,752110
8202393000,752110
8202399000,752110
8202400000,752110
8202911000,752110
8202919000,752110
8202990000,752110
8202991000,752110
8202999000,752110
8208100000,752110
8208200000,752110
8208300000,752110
8208400000,752110
8208900000,752110
8467810000,752110
8207130000,752120
8207191000,752120
8207199000,752120
8207401000,752130
8207402000,752130
8207409000,752130
8207501010,752140
8207501090,752140
8207502000,752140
8207509000,752140
8207601000,752150
8207602000,752150
8207603000,752150
8207609000,752150
8207701000,752160
8207702000,752160
8207703000,752160
8207704000,752160
8207709000,752160
8207801000,752190
8207809000,752190
8207909000,752190
8209001010,752190
8209001040,752190
8209001050,752190
8209001090,752190
8209002010,752190
8209002040,752190
8209002050,752190
8209002090,752190
8203100000,752210
8203101000,752210
8203109000,752210
8203201000,752220
8203202000,752220
8203203000,752220
8203204000,752220
8203209000,752220
8203300000,752220
8203401000,752230
8203402000,752230
8203403000,752230
8203409000,752230
8204110000,752240
8204120000,752240
8204200000,752240
8205400000,752250
8205200000,752260
8201500000,752270
8201600000,752270
8213001000,752270
8213002010,752270
8213002020,752270
8213002090,752270
8213004000,752270
8213009000,752270
8205101000,752290
8205102000,752290
8205103000,752290
8205109000,752290
8205300000,752290
8205510000,752290
8205592000,752290
8205593000,752290
8205595000,752290
8205596000,752290
8205597000,752290
8205599000,752290
8205901000,752290
8205902000,752290
8205903000,752290
8205909000,752290
9026901300,836200
9026901400,836200
8205909010,752290
8205909090,752290
8206000000,752290
6804210000,752300
8202392000,752300
8202392010,752300
8202392090,752300
8205591000,752300
8207901000,752300
8467210000,752410
8467220000,752490
8467290000,752490
8424201000,752500
8467111000,752500
8467112000,752500
8467113000,752500
8467114000,752500
8467115000,752500
8467119000,752500
8467191000,752500
8467199000,752500
8467891010,752500
8467891020,752500
8467891090,752500
8467899000,752500
8467910000,752500
8467920000,752500
8467990000,752500
9017209000,752610
9017301000,752610
9017302000,752610
9017303000,752610
9017309000,752610
9017809090,752610
9017909090,752620
8201100000,752700
8201300000,752700
8201400000,752700
8201901000,752700
8201902000,752700
8201903000,752700
8201904000,752700
8201909000,752700
8468209000,752700
8515110000,752700
8515190000,752700
8515191000,752700
8515199000,752700
8205600000,752900
8205701000,752900
8205702000,752900
8205709000,752900
8207300000,753100
8207301000,753100
8207302000,753100
8207303000,753100
8207309000,753100
8480710000,753200
8480790000,753200
8480410000,753300
8480490000,753300
8207201000,753900
8207202000,753900
8480100000,753900
8480200000,753900
8480300000,753900
8480500000,753900
8480600000,753900
8485100000,790110
8485201000,790110
8485209000,790110
8485300000,790110
8485800000,790110
8414700000,790190
8417101010,790190
8417101090,790190
8417102010,790190
8417102090,790190
8417200000,790190
8417801010,790190
8417801020,790190
8417801030,790190
8417801090,790190
8417802000,790190
8417809000,790190
8478100000,790190
8479101000,790190
8479102000,790190
8479109000,790190
8479200000,790190
8479300000,790190
8479400000,790190
9026901900,836200
9703002000,922000
9703101000,922000
9703102000,922000
9703901000,922000
9703902000,922000
9704000000,931000
9704001000,931000
9704009000,931000
9706002000,932000
9706009000,932000
9706101000,932000
9706102000,932000
9706103000,932000
9706901000,932000
9706902000,932000
9706903000,932000
9705000000,939000
9705100000,939000
9705210000,939000
9705220000,939000
9705290000,939000
9705310000,939000
9705390000,939000
9706001000,939000
9004901000,941100
9004901010,941100
9004901090,941100
3005101000,950100
3005109000,950100
3005903000,950200
3006930000,950910
3005901000,950990
3005902000,950990
3005904000,950990
3005909000,950990
3006101010,950990
8479501000,790190
8479502000,790190
8479509000,790190
8479600000,790190
8479710000,790190
8479790000,790190
8479811000,790190
8479812090,790190
8479813000,790190
8479814000,790190
8479819000,790190
8479821000,790190
8479822000,790190
8479823000,790190
8479824000,790190
8479829000,790190
8479830000,790190
8479892010,790190
8479892090,790190
8479899070,790190
8479899092,790190
8479899099,790190
8484109000,790190
8484900000,790190
8508199000,790190
8508600000,790190
8514110000,790190
8608001000,790190
8608002000,790190
8485900000,790210
8302600000,790290
8417900000,790290
8478900000,790290
8479891090,790290
8479899010,790290
8479899030,790290
8479899040,790290
8479899050,790290
8479899060,790290
8479899080,790290
8479901020,790290
8479902000,790290
8479904000,790290
8479905010,790290
8479905090,790290
8479909010,790290
8479909020,790290
8479909030,790290
8479909040,790290
8479909050,790290
8479909060,790290
8479909080,790290
8479909090,790290
8508702000,790290
8508703001,790290
8508703002,790290
8608009000,790290
8517110000,811110
8517181000,811110
8517692000,811110
8517180000,811190
8517189000,811190
8517622010,811210
8517622020,811220
8517622090,811220
8517621010,811310
8517622030,811310
8517623310,811310
8517623320,811310
8517623390,811310
8517623110,811390
8517623120,811390
8517623190,811390
8517623210,811390
8517623220,811390
8517623290,811390
8517623410,811390
8517623420,811390
8517623430,811390
8517623490,811390
8517623510,811390
8517623520,811390
8517623590,811390
8517623900,811390
8517629010,811390
8517629020,811390
8517629030,811390
8443312000,811410
8443319000,811410
8443322000,811410
8443329000,811410
8443323000,811490
8517621000,811490
8443992000,811500
8443993000,811500
8517701010,811500
8517701090,811500
8517703010,811500
8517703021,811500
8517703022,811500
8517703029,811500
8517703031,811500
8517703032,811500
8517703039,811500
8517703041,811500
8517703049,811500
8517703090,811500
8517704020,811500
8517791010,811500
8517793000,811500
8518304000,811500
8518309000,811500
8517624010,811900
8517624020,811900
8517624090,811900
8517693000,811900
8517699000,811900
8517121010,812130
8517121090,812130
8517123010,812130
8517123090,812130
8517141000,812130
8517143000,812130
8517122010,812140
8517122090,812140
8517142000,812140
8517124010,812150
8517124090,812150
8517144000,812150
8517130000,812160
8517129010,812190
8517129090,812190
8517149000,812190
8517622040,812200
8517625000,812200
8525501000,812200
8525502000,812200
8525509000,812200
8525601000,812200
8525602000,812200
8517626031,812310
8517626039,812310
8517619000,812390
8517626010,812390
8517626020,812390
8517626040,812390
8525801010,812410
8525801020,812410
8525801090,812410
8525810000,812410
8525820000,812410
8525830000,812410
8525891000,812410
8525892000,812410
9013200000,812410
8528420000,812420
8528491010,812420
8528491090,812420
8528492010,812420
8528492090,812420
8528591090,812420
8528592090,812420
8528690000,812420
8528712010,812510
8528712020,812510
8528712090,812510
8528713000,812510
8528711000,812520
8528711010,812520
8528711020,812520
8517691211,812530
8517691219,812530
8517691100,812590
8517691290,812590
8517691900,812590
8517694000,812590
8526101000,812610
8526109000,812610
8526911010,812610
8526911090,812610
8526912010,812610
8526912090,812610
8526913010,812610
8526913020,812610
8526913090,812610
8526914000,812610
8526919010,812610
8526919020,812610
8526919090,812610
8526920000,812620
8517626050,812710
8517610000,812720
8517611000,812720
8517621020,812720
8517623010,812720
8517623020,812720
8517626060,812720
8517626090,812720
8517629000,812720
8525609000,812720
8529101000,812810
8529109100,812810
8529109200,812810
8529109210,812810
8529109290,812810
8529109300,812810
8529109900,812810
8517791020,812820
8517701020,812890
8517701021,812890
8517701022,812890
8517701029,812890
8517702000,812890
8517703050,812890
8517703060,812890
8517703069,812890
8517704011,812890
8517704019,812890
8517704090,812890
8517711000,812890
8517719000,812890
8517791030,812890
8517792000,812890
8517794000,812890
8529901000,812890
8529903010,812890
8529903020,812890
8529904000,812890
8529906010,812890
8529909100,812890
8529909200,812890
8529909500,812890
8529909630,812890
8529909910,812890
8529909990,812890
8471300000,813110
8471411000,813120
8471412000,813120
8471419000,813120
8471491010,813120
8471491020,813120
8471491090,813120
8471499000,813120
8471501000,813120
8471502000,813120
8471509000,813120
8471702010,813210
8471702020,813220
8471702031,813230
8471702032,813240
8471702039,813250
8471702033,813260
8471702090,813290
8443311010,813310
8443321010,813310
8443311020,813320
8443321020,813320
8443311030,813330
8443321030,813330
8443311090,813390
8443321090,813390
8528410000,813410
8528511000,813420
8528519000,813420
8528521000,813420
8528529000,813420
8528610000,813420
8528620000,813420
8471601010,813510
8471601040,813510
8471601020,813520
8471601030,813530
8471601090,813590
8471602000,813590
8471603000,813590
8471603020,813590
8471603030,813590
8471603090,813590
8471701000,813590
8471709000,813590
8471800000,813590
8471801000,813590
8471802000,813590
8471809000,813590
8471900000,813590
8473500000,813590
8473501000,813590
8473509000,813590
8473302000,813610
8414592000,813690
8473301000,813690
8473303000,813690
8473304010,813690
8473304020,813690
8473304030,813690
8473304050,813690
8473304090,813690
8473309000,813690
8473309010,813690
8473309090,813690
8517627000,813690
8517703070,813690
8522901090,813690
8522903000,813690
8529909920,813690
8529909929,813690
8523292010,813700
8523292030,813700
8523292090,813700
8523292111,813700
8523292119,813700
8523292121,813700
8523292129,813700
8523292131,813700
8523292139,813700
8523292911,813700
8523292919,813700
8523292992,813700
8523292999,813700
8523402111,813700
8523402131,813700
8523402139,813700
8523402919,813700
8523402992,813700
8523402999,813700
8523491010,813700
8523491011,813700
8523491030,813700
8523491031,813700
8523491039,813700
8523491090,813700
8523499010,813700
8523499011,813700
8523499019,813700
8523499030,813700
8523499090,813700
8523499092,813700
8523499099,813700
8523512010,813700
8523512020,813700
8523512030,813700
8523512090,813700
8523512110,813700
8523512190,813700
8523512920,813700
8523512990,813700
8523592010,813700
8523592020,813700
8523592030,813700
8523592110,813700
8523592190,813700
8523592920,813700
8470104010,814310
8470104090,814310
8470210000,814310
8470211000,814310
8470212000,814310
8470290000,814310
8473210000,814320
8473291000,814320
8472901010,814410
8472901020,814410
8472901040,814410
8472901050,814410
8472901090,814410
8473402000,814420
8476210000,814510
8476290000,814510
8476810000,814520
8476811000,814520
8476891000,814520
8476900000,814530
8476901000,814530
8476909000,814530
8472903000,814590
8476819000,814590
8476893000,814590
8476894000,814590
8476899000,814590
9022120000,814610
9022130000,814610
9022141020,814610
9022141030,814610
9022141090,814610
9022142000,814610
9022211010,814610
9022211020,814610
9022211030,814610
9022211090,814610
9022212000,814610
9022300000,814610
9022901010,814610
9022901020,814610
9022901030,814610
9022901090,814610
9022191000,814620
9022192000,814620
9022199000,814620
9022291000,814620
9022292000,814620
9022299000,814620
9022909000,814620
9022909010,814620
9022909090,814620
9018111000,814710
9018120000,814720
9018121000,814720
9018130000,814730
9018131000,814730
9018192000,814740
9018194000,814750
9018904000,814760
9018909030,814760
9018905000,814770
9018909040,814770
9018909050,814770
9018119000,814780
9018129000,814780
9018139000,814780
9018199000,814780
9018209000,814780
9018909000,814780
9018909090,814780
9402909000,814780
8418691000,814790
8419200000,814790
8528591010,814790
8528592010,814790
9006300000,814790
9006303000,814790
9018140000,814790
9018191000,814790
9018197000,814790
9018198000,814790
9018201000,814790
9018501010,814790
9018501090,814790
9018901000,814790
9018902010,814790
9018902090,814790
9018906000,814790
9018907000,814790
9018908010,814790
9018908090,814790
9018908110,814790
9018908190,814790
9018908900,814790
9018909010,814790
9018909011,814790
9018909019,814790
9018909060,814790
9018909071,814790
9018909079,814790
9018909080,814790
9019202000,814790
9019204000,814790
9021400000,814790
9021500000,814790
9402101000,814790
9402101010,814790
9402101020,814790
9402101090,814790
9402901000,814790
9402902000,814790
9402903000,814790
9402908000,814790
9012101000,814810
9012101010,814810
9012101090,814810
9001100000,814820
9001101000,814820
9001102000,814820
9001103000,814820
9012900000,814820
9012901000,814820
9012909000,814820
8470300000,814910
8470500000,814910
8470901000,814910
8470902000,814910
8470903000,814910
8470909000,814910
8543100000,814910
8543703000,814910
8543705000,814910
8543709030,814910
8543709040,814910
8543709050,814910
8543709060,814910
8543709070,814910
8543709090,814910
9012102000,814910
9031802000,814910
8473102000,814920
8473109000,814920
8473293000,814920
8473294000,814920
8473400000,814920
8473409000,814920
8543909020,814920
8423100000,815110
8423201000,815110
8423202000,815110
8423209000,815110
8423300000,815110
8423301000,815110
8423309000,815110
8423810000,815110
8423811000,815110
8423819000,815110
8423820000,815110
8423821000,815110
8423829000,815110
8423891000,815110
8423891010,815110
8423891090,815110
8423899000,815110
8423899010,815110
8423899090,815110
9016001000,815110
9016002000,815110
9016008000,815110
9025111000,815120
9025119000,815120
9025191000,815120
9025192010,815120
9025192090,815120
9025802000,815130
9025802010,815130
9025802090,815130
9025803000,815140
9025803010,815140
9025803020,815140
9025803090,815140
9029101000,815150
9029102000,815150
9029103000,815150
9029104000,815150
9029105000,815150
9029109000,815150
9029201010,815150
9029201090,815150
9029202000,815150
9026101000,815160
9026102000,815160
9026109000,815160
9026201110,815160
9026201120,815160
9026201190,815160
9026201900,815160
9026202000,815160
9026203000,815160
9026204000,815160
9026209000,815160
9026801000,815160
9026802000,815160
9026809000,815160
9028302000,815170
9030331000,815170
9030332000,815170
9030333000,815170
9030334000,815170
9030335000,815170
9030100000,815180
9030200000,815180
9030201010,815180
9030201090,815180
9030202000,815180
9030202010,815180
9030202090,815180
9030202091,815180
9030310000,815180
9030320000,815180
9030320001,815180
9030336000,815180
9030339000,815180
9030391000,815180
9030391001,815180
9030392000,815180
9030392001,815180
9030393000,815180
9030393001,815180
9030394000,815180
9030394001,815180
9030395000,815180
9030395001,815180
9030396000,815180
9030396001,815180
9030399000,815180
9030399001,815180
9030400000,815180
9030401000,815180
9030401001,815180
9030401002,815180
9030402000,815180
9030402001,815180
9030402002,815180
9030403000,815180
9030403001,815180
9030403002,815180
9030404000,815180
9030404001,815180
9030404002,815180
9030409000,815180
9030409001,815180
9030409002,815180
9030840000,815180
9030840001,815180
9030890000,815180
9030890001,815180
9014101090,815190
9014102090,815190
9014109000,815190
9014800000,815190
9025801000,815190
9025809000,815190
9028101010,815190
9028101090,815190
9028102000,815190
9028201010,815190
9028201090,815190
9028202000,815190
9031100000,815190
9031200000,815190
9031491000,815190
9031492000,815190
9031493000,815190
9031494090,815190
9031499000,815190
9031499010,815190
9031499090,815190
9031809010,815190
9031809020,815190
9031809030,815190
9031809040,815190
9031809050,815190
9031809060,815190
9031809070,815190
9031809080,815190
9031809099,815190
8423901010,815200
8423901011,815200
8423901019,815200
8423901090,815200
8423901091,815200
8423901099,815200
8423909000,815200
8423909010,815200
8423909090,815200
9014909000,815200
9016009000,815200
9025909000,815200
9026909000,815200
9028900000,815200
9029909000,815200
9030901000,815200
9030909000,815200
9030909010,815200
9030909090,815200
9031909000,815200
9031909090,815200
9033000000,815200
9032101010,815300
9032101090,815300
9032102000,815300
9032200000,815300
9032811000,815300
9032811090,815300
9032812099,815300
9032819000,815300
9032819090,815300
9032891090,815300
9032892090,815300
9032893090,815300
9032894099,815300
9032899090,815300
9032909000,815400
9027100000,815510
9027200000,815510
9027301000,815510
9027302000,815510
9027303000,815510
9027304000,815510
9027501000,815510
9027502000,815510
9027503000,815510
9027504000,815510
9027509000,815510
9027801000,815510
9027802010,815510
9027802020,815510
9027802030,815510
9027802040,815510
9027802050,815510
9027802090,815510
9027891000,815510
9027892010,815510
9027892020,815510
9027892030,815510
9027892090,815510
9024101000,815520
9024102000,815520
9024103000,815520
9024104000,815520
9024105000,815520
9024106000,815520
9024109000,815520
9024801010,815520
9024801020,815520
8521100000,821310
8521101000,821310
8521102000,821310
8521901000,821310
8521909000,821310
8522901020,821320
8525803000,821410
8525899000,821410
8525802010,821490
8525802090,821490
8525893000,821490
8523291130,821500
8523292020,821500
8523292210,821500
8523292211,821500
8523292219,821500
8523292220,821500
8523292221,821500
8523292229,821500
8523292231,821500
8523292239,821500
8523292991,821500
8523499020,821500
8523499091,821500
8523512910,821500
8523592910,821500
8523802910,821500
8527190000,822100
8527290000,822100
8527920000,822100
8527990000,822100
8519812100,822210
8519812220,822210
8519812320,822210
8519814112,822210
8519814220,822210
8527120000,822210
8519812290,822290
8519812390,822290
8519814119,822290
8519814190,822290
8519814200,822290
8519814290,822290
8519814390,822290
8527131000,822290
8527132000,822290
8527133000,822290
8527139000,822290
8527911010,822290
8527911020,822290
8527911030,822290
8527911090,822290
8527919000,822290
8519209000,822300
8519812210,822300
8519812310,822300
8519812900,822300
8519814111,822300
8519814210,822300
8519899020,822300
8527211000,822300
8527212000,822300
8527212010,822300
8527212090,822300
8527213000,822300
8527213010,822300
8527213090,822300
8527219000,822300
8527219010,822300
8527219090,822300
8519815020,822340
8519815030,822340
8519815090,822340
8519893000,822340
8519301000,822420
8519891010,822420
8525891000,822420
8518400000,822490
8518500000,822490
8519200000,822490
8519201000,822490
8519300000,822490
8519309000,822490
8519814300,822490
8519814310,822490
8519815010,822490
8519891000,822490
8519891090,822490
8543702030,822490
8543702040,822490
8543709010,822490
8518210000,822500
8518220000,822500
8518291000,822500
8518299000,822500
8518101000,822610
8518109000,822610
8518109010,822610
8518109090,822610
8523291110,822710
8523291120,822710
8523402119,822720
8523402120,822720
8523491019,822720
8523491020,822720
8523491040,822720
8523802100,822720
8518901000,822800
8518909000,822800
8522100000,822800
8522901010,822800
